Component Name,App type,Component Version,Product Name,Product Metric,Cloud Pak or FlexPoint Bundle,Entitled,Charged,Computer Name,Installation Path
IBM License Metric Tool,License tool,9.2,IBM License Metric Tool,Establishment,None,No,No,VM000004476,C:\Program Files\ansible\GTS\ILMT\iso-swid
IBM License Metric Tool,License tool,9.2,IBM License Metric Tool,Establishment,None,No,No,VM000004331,C:\Program Files\ansible\GTS\ILMT\iso-swid
IBM License Metric Tool,License tool,9.2,IBM License Metric Tool,Establishment,None,No,No,VM000004532,C:\Program Files\ansible\GTS\ILMT\iso-swid
IBM License Metric Tool,License tool,9.2,IBM License Metric Tool,Establishment,None,No,No,VM000005498,C:\Program Files\ansible\gts\ILMT\iso-swid
IBM License Metric Tool,License tool,9.2,IBM License Metric Tool,Establishment,None,No,No,VM000004474,C:\Program Files\ansible\GTS\ILMT\iso-swid
IBM License Metric Tool,License tool,9.2,IBM License Metric Tool,Establishment,None,No,No,VM000004260,C:\Program Files\ansible\GTS\ILMT\iso-swid
IBM License Metric Tool,License tool,9.2,IBM License Metric Tool,Establishment,None,No,No,VM000004673,C:\Program Files\ansible\GTS\ILMT\iso-swid
IBM License Metric Tool,License tool,9.2,IBM License Metric Tool,Establishment,None,No,No,VM000002443,C:\Program Files\ansible\GTS\ILMT\iso-swid
IBM License Metric Tool,License tool,9.2,IBM License Metric Tool,Establishment,None,No,No,VM000005495,C:\Program Files\ansible\gts\ILMT\iso-swid
IBM License Metric Tool,License tool,9.2,IBM License Metric Tool,Establishment,None,No,No,VM000005496,C:\Program Files\ansible\gts\ILMT\iso-swid
IBM License Metric Tool,License tool,9.2,IBM License Metric Tool,Establishment,None,No,No,VM000002228,C:\Program Files\ansible\GTS\ILMT\iso-swid
IBM License Metric Tool,License tool,9.2,IBM License Metric Tool,Establishment,None,No,No,VM000004406,C:\Program Files\ansible\GTS\ILMT\iso-swid
"IBM SDK, Java Technology Edition",SDK software developer kit,8,IBM License Metric Tool,Establishment,None,No,No,VM000001477,X:\tsm_images\TSM_BA_Client\Program Files 64\Tivoli\TSM\baclient\jvm8010\iso-swid
IBM Tivoli Storage Manager API,Storage,7.1,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000002467,C:\tsm_images\TSM_BA_Client\Common64\Tivoli\TSM\api64\properties\version
IBM Tivoli Storage Manager API,Storage,7.1,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000002467,C:\tsm_images\TSM_BA_Client\Common\Tivoli\TSM\api\properties\version
IBM Tivoli Storage Manager API,Storage,7.1,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000001477,X:\tsm_images\TSM_BA_Client\Common\Tivoli\TSM\api\iso-swid
IBM Tivoli Storage Manager API,Storage,7.1,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000001477,X:\tsm_images\TSM_BA_Client\Common64\Tivoli\TSM\api64\iso-swid
IBM Tivoli Monitoring for Databases - MS SQL Agent,Monitoring,6.2,IBM Tivoli Monitoring,Managed Device,IBM Cloud Pak for AIOps,No,Yes,VM000004472,C:\IBM\ITM\TMAITM6_x64
IBM Tivoli Monitoring for Databases - MS SQL Agent,Monitoring,6.2,IBM Tivoli Monitoring,Managed Device,IBM Cloud Pak for AIOps,No,Yes,VM000005487,C:\IBM\ITM\TMAITM6_x64
IBM Tivoli Monitoring for Databases - MS SQL Agent,Monitoring,6.2,IBM Tivoli Monitoring,Managed Device,IBM Cloud Pak for AIOps,No,Yes,VM000005490,C:\IBM\ITM\TMAITM6_x64
IBM Tivoli Monitoring for Databases - MS SQL Agent,Monitoring,6.2,IBM Tivoli Monitoring,Managed Device,IBM Cloud Pak for AIOps,No,Yes,VM000005489,C:\IBM\ITM\TMAITM6_x64
IBM Tivoli Monitoring for Databases - MS SQL Agent,Monitoring,6.2,IBM Tivoli Monitoring,Managed Device,IBM Cloud Pak for AIOps,No,Yes,VM000005486,C:\IBM\ITM\TMAITM6_x64
IBM Tivoli Monitoring for Databases - MS SQL Agent,Monitoring,6.2,IBM Tivoli Monitoring,Managed Device,IBM Cloud Pak for AIOps,No,Yes,VM000004534,C:\IBM\ITM\TMAITM6_x64
IBM Tivoli Monitoring for Databases - MS SQL Agent,Monitoring,6.2,IBM Tivoli Monitoring,Managed Device,IBM Cloud Pak for AIOps,No,Yes,VM000004468,C:\IBM\ITM\TMAITM6_x64
IBM Tivoli Monitoring for Databases - MS SQL Agent,Monitoring,6.2,IBM Tivoli Monitoring,Managed Device,IBM Cloud Pak for AIOps,No,Yes,VM000003614,C:\IBM\ITM\TMAITM6_x64
IBM Tivoli Monitoring for Databases - MS SQL Agent,Monitoring,6.2,IBM Tivoli Monitoring,Managed Device,IBM Cloud Pak for AIOps,No,Yes,VM000004276,C:\IBM\ITM\TMAITM6_x64
IBM Tivoli Monitoring for Databases - MS SQL Agent,Monitoring,6.2,IBM Tivoli Monitoring,Managed Device,IBM Cloud Pak for AIOps,No,Yes,VM000004285,C:\IBM\ITM\TMAITM6_x64
IBM Tivoli Monitoring for Databases - MS SQL Agent,Monitoring,6.2,IBM Tivoli Monitoring,Managed Device,IBM Cloud Pak for AIOps,No,Yes,VM000004535,C:\IBM\ITM\TMAITM6_x64
"IBM Developer Kit, JavaTM 2 Technology Edition",Developers kit,1.4,"IBM Developer Kit, JavaTM 2 Technology Edition",Unknown,None,No,Yes,VM000002228,C:\Program Files (x86)\ibm\Client Access\JRE\bin
"IBM Developer Kit, JavaTM 2 Technology Edition",Developers kit,1.4,"IBM Developer Kit, JavaTM 2 Technology Edition",Unknown,None,No,Yes,VM000002467,C:\ESD\MAIT\JREWIN\DOCS\ILTM
"IBM Developer Kit, JavaTM 2 Technology Edition",Developers kit,1.4,"IBM Developer Kit, JavaTM 2 Technology Edition",Unknown,None,No,Yes,VM000004975,C:\ESD\MAIT\JREWIN\DOCS\ILTM
IBM Tivoli Storage Manager Client and VSS Requestor,Storage,7.1,IBM Storage Protect Extended Edition,PVU,None,No,Yes,VM000002467,C:\tsm_images\TSM_BA_Client\Program Files 64\Tivoli\TSM\baclient\properties\version
IBM Tivoli Storage Manager Client and VSS Requestor,Storage,7.1,IBM Storage Protect Extended Edition,PVU,None,No,Yes,VM000001477,X:\tsm_images\TSM_BA_Client\Program Files 64\Tivoli\TSM\baclient\iso-swid
IBM Tivoli Composite Application Manager for Microsoft Applications - MS SQL Server Agent,Monitoring,6.3,IBM Tivoli Composite Application Manager for Applications Single Agent,Managed Device,IBM Cloud Pak for AIOps,No,Yes,VM000001150,C:\IBM\ITM\properties\version
IBM Tivoli Composite Application Manager for Microsoft Applications - MS SQL Server Agent,Monitoring,6.3,IBM Tivoli Composite Application Manager for Applications Single Agent,Managed Device,IBM Cloud Pak for AIOps,No,Yes,VM000004285,C:\IBM\ITM\properties\version
IBM Tivoli Composite Application Manager for Microsoft Applications - MS SQL Server Agent,Monitoring,6.3,IBM Tivoli Composite Application Manager for Applications Single Agent,Managed Device,IBM Cloud Pak for AIOps,No,Yes,VM000004472,C:\IBM\ITM\properties\version
IBM Tivoli Composite Application Manager for Microsoft Applications - MS SQL Server Agent,Monitoring,6.3,IBM Tivoli Composite Application Manager for Applications Single Agent,Managed Device,IBM Cloud Pak for AIOps,No,Yes,VM000005487,C:\IBM\ITM\properties\version
IBM Tivoli Composite Application Manager for Microsoft Applications - MS SQL Server Agent,Monitoring,6.3,IBM Tivoli Composite Application Manager for Applications Single Agent,Managed Device,IBM Cloud Pak for AIOps,No,Yes,VM000005490,C:\IBM\ITM\properties\version
IBM Tivoli Composite Application Manager for Microsoft Applications - MS SQL Server Agent,Monitoring,6.3,IBM Tivoli Composite Application Manager for Applications Single Agent,Managed Device,IBM Cloud Pak for AIOps,No,Yes,VM000005489,C:\IBM\ITM\properties\version
IBM Tivoli Composite Application Manager for Microsoft Applications - MS SQL Server Agent,Monitoring,6.3,IBM Tivoli Composite Application Manager for Applications Single Agent,Managed Device,IBM Cloud Pak for AIOps,No,Yes,VM000005486,C:\IBM\ITM\properties\version
IBM Tivoli Composite Application Manager for Microsoft Applications - MS SQL Server Agent,Monitoring,6.3,IBM Tivoli Composite Application Manager for Applications Single Agent,Managed Device,IBM Cloud Pak for AIOps,No,Yes,VM000004534,C:\IBM\ITM\properties\version
IBM Tivoli Composite Application Manager for Microsoft Applications - MS SQL Server Agent,Monitoring,6.3,IBM Tivoli Composite Application Manager for Applications Single Agent,Managed Device,IBM Cloud Pak for AIOps,No,Yes,VM000004468,C:\IBM\ITM\properties\version
IBM Tivoli Composite Application Manager for Microsoft Applications - MS SQL Server Agent,Monitoring,6.3,IBM Tivoli Composite Application Manager for Applications Single Agent,Managed Device,IBM Cloud Pak for AIOps,No,Yes,VM000003614,C:\IBM\ITM\properties\version
IBM Tivoli Composite Application Manager for Microsoft Applications - MS SQL Server Agent,Monitoring,6.3,IBM Tivoli Composite Application Manager for Applications Single Agent,Managed Device,IBM Cloud Pak for AIOps,No,Yes,VM000004276,C:\IBM\ITM\properties\version
IBM Tivoli Composite Application Manager for Microsoft Applications - MS SQL Server Agent,Monitoring,6.3,IBM Tivoli Composite Application Manager for Applications Single Agent,Managed Device,IBM Cloud Pak for AIOps,No,Yes,VM000004535,C:\IBM\ITM\properties\version
IBM Tivoli Composite Application Manager for Microsoft Applications - MS SQL Server Agent,Monitoring,6.3,IBM Tivoli Composite Application Manager for Applications Single Agent,Managed Device,IBM Cloud Pak for AIOps,No,Yes,VM000004476,C:\IBM\ITM\properties\version
IBM Tivoli Composite Application Manager for Microsoft Applications - MS SQL Server Agent,Monitoring,6.3,IBM Tivoli Composite Application Manager for Applications Single Agent,Managed Device,IBM Cloud Pak for AIOps,No,Yes,VM000004474,C:\IBM\ITM\properties\version
IBM Tivoli Monitoring - Agentless Monitoring for Linux OS,Monitoring,6.3,IBM Tivoli Monitoring,Managed Device,IBM Cloud Pak for AIOps,No,Yes,SS4198FN,C:\IBM\ITM\properties\version
"IBM SDK 5.0 for Windows IA32, Java Technology",SDK software developer kit,5,"IBM SDK 5.0 for Windows IA32, Java Technology",Unknown,None,No,Yes,VM000004473,E:\installs-central\java\java\docs
IBM BigFix Platform Agent,Security and Patching,9.2,IBM License Metric Tool,Establishment,None,No,No,SS4198FN,C:\Program Files (x86)\BigFix Enterprise\BES Client\iso-swid
IBM Tivoli Storage Manager for Databases - Data Protection for Microsoft SQL,Storage,6.3,IBM Storage Protect for Databases,PVU,None,No,Yes,VM000001150,C:\tsm_images\IBM TSM for Databases - DP for Microsoft SQL V6.3.1.2 - Windows\fcm\x86\sql\6312\enu\program files\Tivoli\TSM\TIVINV
IBM Tivoli Storage Manager for Databases - Data Protection for Microsoft SQL,Storage,6.3,IBM Storage Protect for Databases,PVU,None,No,Yes,VM000001150,C:\tsm_images\IBM TSM for Databases - DP for Microsoft SQL V6.3.1.2 - Windows\fcm\x64\sql\6312\enu\Program Files 64\Tivoli\TSM\TIVINV
IBM DB2 Connect Enterprise Edition,Database,9.7,IBM DB2 Connect Enterprise Edition,Authorized User,None,No,Yes,VM000002228,C:\IBMDB2\CLIDRIVER\v9.7fp10_ntx64_odbc_cli\clidriver\tivready
IBM Tivoli Monitoring - Agentless Monitoring for AIX OS,Monitoring,6.3,IBM Tivoli Monitoring,Managed Device,IBM Cloud Pak for AIOps,No,Yes,SS4198FN,C:\IBM\ITM\properties\version
IBM Tivoli Monitoring - Agentless Monitoring for Windows OS,Monitoring,6.3,IBM Tivoli Monitoring,Managed Device,IBM Cloud Pak for AIOps,No,Yes,SS4198FN,C:\IBM\ITM\properties\version
IBM Tivoli Monitoring - Agentless Monitoring for HP-UX OS,Monitoring,6.3,IBM Tivoli Monitoring,Managed Device,IBM Cloud Pak for AIOps,No,Yes,SS4198FN,C:\IBM\ITM\properties\version
IBM Tivoli Monitoring - Agentless Monitoring for Solaris OS,Monitoring,6.3,IBM Tivoli Monitoring,Managed Device,IBM Cloud Pak for AIOps,No,Yes,SS4198FN,C:\IBM\ITM\properties\version
WebSphere Application Server Liberty Core,IBM Application server,19,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000004476,C:\Users\in0654a8\Desktop\TSMClient\WinRoot\IBM\SpectrumProtect\webserver\lib\versions\tags
WebSphere Application Server Liberty Core,IBM Application server,19,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000004406,C:\Users\in0654a8\Desktop\TSMClient\WinRoot\IBM\SpectrumProtect\webserver\lib\versions\tags
WebSphere Application Server Liberty Core,IBM Application server,19,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000004532,C:\Users\in0654a8\Desktop\TSMClient\WinRoot\IBM\SpectrumProtect\webserver\lib\versions\tags
WebSphere Application Server Liberty Core,IBM Application server,19,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000004474,C:\Users\in0654a8\Desktop\TSMClient\WinRoot\IBM\SpectrumProtect\webserver\lib\versions\tags
WebSphere Application Server Liberty Core,IBM Application server,19,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000004536,C:\Users\in0654a8\Desktop\TSMClient\WinRoot\IBM\SpectrumProtect\webserver\lib\versions\tags
WebSphere Application Server Liberty Core,IBM Application server,19,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000004534,C:\Users\in0654a8\Desktop\TSMClient\WinRoot\IBM\SpectrumProtect\webserver\lib\versions\tags
WebSphere Application Server Liberty Core,IBM Application server,19,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000004544,C:\Users\in0654a8\Desktop\TSMClient\WinRoot\IBM\SpectrumProtect\webserver\lib\versions\tags
WebSphere Application Server Liberty Core,IBM Application server,19,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000004469,C:\Users\in0654a8\Desktop\TSMClient\WinRoot\IBM\SpectrumProtect\webserver\lib\versions\tags
WebSphere Application Server Liberty Core,IBM Application server,19,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000004540,C:\Users\in0654a8\Desktop\TSMClient\WinRoot\IBM\SpectrumProtect\webserver\lib\versions\tags
WebSphere Application Server Liberty Core,IBM Application server,19,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000004542,C:\Users\in0654a8\Desktop\TSMClient\WinRoot\IBM\SpectrumProtect\webserver\lib\versions\tags
WebSphere Application Server Liberty Core,IBM Application server,19,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000004538,C:\Users\in0654a8\Desktop\TSMClient\WinRoot\IBM\SpectrumProtect\webserver\lib\versions\tags
WebSphere Application Server Liberty Core,IBM Application server,19,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000004575,C:\Users\in0654a8\Desktop\TSMClient\WinRoot\IBM\SpectrumProtect\webserver\lib\versions\tags
WebSphere Application Server Liberty Core,IBM Application server,19,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000004473,C:\Users\in0654a8\Desktop\TSMClient\WinRoot\IBM\SpectrumProtect\webserver\lib\versions\tags
WebSphere Application Server Liberty Core,IBM Application server,19,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000004543,C:\Users\in0654a8\Desktop\TSMClient\WinRoot\IBM\SpectrumProtect\webserver\lib\versions\tags
WebSphere Application Server Liberty Core,IBM Application server,19,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000004468,C:\Users\in0654a8\Desktop\TSMClient\WinRoot\IBM\SpectrumProtect\webserver\lib\versions\tags
WebSphere Application Server Liberty Core,IBM Application server,19,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000004417,C:\Users\in0654a8\Desktop\TSMClient\WinRoot\IBM\SpectrumProtect\webserver\lib\versions\tags
WebSphere Application Server Liberty Core,IBM Application server,19,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000004541,C:\Users\in0654a8\Desktop\TSMClient\WinRoot\IBM\SpectrumProtect\webserver\lib\versions\tags
WebSphere Application Server Liberty Core,IBM Application server,19,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000004573,C:\Users\in0654a8\Desktop\TSMClient\WinRoot\IBM\SpectrumProtect\webserver\lib\versions\tags
WebSphere Application Server Liberty Core,IBM Application server,19,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000004533,C:\Users\in0654a8\Desktop\TSMClient\WinRoot\IBM\SpectrumProtect\webserver\lib\versions\tags
WebSphere Application Server Liberty Core,IBM Application server,19,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000004411,C:\Users\in0654a8\Desktop\TSMClient\WinRoot\IBM\SpectrumProtect\webserver\lib\versions\tags
WebSphere Application Server Liberty Core,IBM Application server,19,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000001477,C:\Users\in0654a8\Desktop\TSMClient\WinRoot\IBM\SpectrumProtect\webserver\lib\versions\tags
WebSphere Application Server Liberty Core,IBM Application server,19,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000004578,C:\Users\in0654a8\Desktop\TSMClient\WinRoot\IBM\SpectrumProtect\webserver\lib\versions\tags
WebSphere Application Server Liberty Core,IBM Application server,19,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000004535,C:\Users\in0654a8\Desktop\TSMClient\WinRoot\IBM\SpectrumProtect\webserver\lib\versions\tags
WebSphere Application Server Liberty Core,IBM Application server,19,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000004583,C:\Users\in0654a8\Desktop\TSMClient\WinRoot\IBM\SpectrumProtect\webserver\lib\versions\tags
WebSphere Application Server Liberty Core,IBM Application server,19,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000004407,C:\Users\in0654a8\Desktop\TSMClient\WinRoot\IBM\SpectrumProtect\webserver\lib\versions\tags
WebSphere Application Server Liberty Core,IBM Application server,19,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000004472,C:\Users\in0654a8\Desktop\TSMClient\WinRoot\IBM\SpectrumProtect\webserver\lib\versions\tags
WebSphere Application Server Liberty Core,IBM Application server,19,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000004416,C:\Users\in0654a8\Desktop\TSMClient\WinRoot\IBM\SpectrumProtect\webserver\lib\versions\tags
WebSphere Application Server Liberty Core,IBM Application server,19,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000004584,C:\Users\in0654a8\Desktop\TSMClient\WinRoot\IBM\SpectrumProtect\webserver\lib\versions\tags
WebSphere Application Server Liberty Core,IBM Application server,19,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000004470,C:\Users\in0654a8\Desktop\TSMClient\WinRoot\IBM\SpectrumProtect\webserver\lib\versions\tags
WebSphere Application Server Liberty Core,IBM Application server,19,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000004582,C:\Users\in0654a8\Desktop\TSMClient\WinRoot\IBM\SpectrumProtect\webserver\lib\versions\tags
WebSphere Application Server Liberty Core,IBM Application server,19,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000004537,C:\Users\in0654a8\Desktop\TSMClient\WinRoot\IBM\SpectrumProtect\webserver\lib\versions\tags
WebSphere Application Server Liberty Core,IBM Application server,19,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000004478,C:\Users\in0654a8\Desktop\TSMClient\WinRoot\IBM\SpectrumProtect\webserver\lib\versions\tags
WebSphere Application Server Liberty Core,IBM Application server,19,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000004574,C:\Users\in0654a8\Desktop\TSMClient\WinRoot\IBM\SpectrumProtect\webserver\lib\versions\tags
WebSphere Application Server Liberty Core,IBM Application server,19,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000004477,C:\Users\in0654a8\Desktop\TSMClient\WinRoot\IBM\SpectrumProtect\webserver\lib\versions\tags
WebSphere Application Server Liberty Core,IBM Application server,19,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000004539,C:\Users\in0654a8\Desktop\TSMClient\WinRoot\IBM\SpectrumProtect\webserver\lib\versions\tags
WebSphere Application Server Liberty Core,IBM Application server,19,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000005490,C:\Users\in08695w\Desktop\TSMClient\WinRoot\IBM\SpectrumProtect\webserver\lib\versions\tags
